propertyCode,pullDateId,CancellationReason,CxlDate,Resv,RoomNights,RoomRev
US000009,919,FLIGHT CANCELLATION,2023-08-30,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-08-30,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-08-30,1,3,$469.90
US000009,919,NON - GTD,2023-08-30,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-08-30,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-08-30,0,0,$0.00
US000009,919,UNKNOWN,2023-08-30,4,8,"$1,634.20"
US000009,919,USER ERROR,2023-08-30,0,0,$0.00
US000009,919,WEATHER,2023-08-30,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-08-31,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-08-31,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-08-31,1,1,$169.10
US000009,919,DUPLICATE RESERVATION,2023-08-31,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-08-31,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-08-31,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-08-31,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-08-31,0,0,$0.00
US000009,919,NON - GTD,2023-08-31,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-08-31,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-08-31,0,0,$0.00
US000009,919,UNKNOWN,2023-08-31,5,7,"$1,148.47"
US000009,919,USER ERROR,2023-08-31,0,0,$0.00
US000009,919,WEATHER,2023-08-31,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-01,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-01,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-01,1,2,$286.07
US000009,919,DUPLICATE RESERVATION,2023-09-01,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-01,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-01,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-01,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-01,0,0,$0.00
US000009,919,NON - GTD,2023-09-01,4,6,"$1,115.37"
US000009,919,RATE RESISTANCE,2023-09-01,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-01,0,0,$0.00
US000009,919,UNKNOWN,2023-09-01,1,1,$188.10
US000009,919,USER ERROR,2023-09-01,0,0,$0.00
US000009,919,WEATHER,2023-09-01,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-02,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-02,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-02,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-09-02,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-02,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-02,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-02,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-02,0,0,$0.00
US000009,919,NON - GTD,2023-09-02,8,16,"$3,037.01"
US000009,919,RATE RESISTANCE,2023-09-02,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-02,0,0,$0.00
US000009,919,UNKNOWN,2023-09-02,7,14,"$1,781.40"
US000009,919,USER ERROR,2023-09-02,0,0,$0.00
US000009,919,WEATHER,2023-09-02,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-03,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-03,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-03,5,6,$904.35
US000009,919,DUPLICATE RESERVATION,2023-09-03,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-03,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-03,1,1,$159.00
US000009,919,GROUP CANCELLATION,2023-09-03,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-03,0,0,$0.00
US000009,919,NON - GTD,2023-09-03,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-03,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-03,0,0,$0.00
US000009,919,UNKNOWN,2023-09-03,5,7,"$1,456.52"
US000009,919,USER ERROR,2023-09-03,0,0,$0.00
US000009,919,WEATHER,2023-09-03,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-04,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-04,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-04,2,2,$290.10
US000009,919,DUPLICATE RESERVATION,2023-09-04,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-04,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-04,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-04,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-04,0,0,$0.00
US000009,919,NON - GTD,2023-09-04,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-04,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-04,0,0,$0.00
US000009,919,UNKNOWN,2023-09-04,4,6,$870.34
US000009,919,USER ERROR,2023-09-04,0,0,$0.00
US000009,919,WEATHER,2023-09-04,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-05,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-05,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-05,1,1,$197.00
US000009,919,DUPLICATE RESERVATION,2023-09-05,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-05,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-05,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-05,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-05,0,0,$0.00
US000009,919,NON - GTD,2023-09-05,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-05,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-05,0,0,$0.00
US000009,919,UNKNOWN,2023-09-05,3,9,"$1,282.47"
US000009,919,USER ERROR,2023-09-05,0,0,$0.00
US000009,919,WEATHER,2023-09-05,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-06,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-06,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-06,4,4,$665.00
US000009,919,DUPLICATE RESERVATION,2023-09-06,1,1,$137.00
US000009,919,FAMILY EMERGENCY,2023-09-06,1,4,$735.48
US000009,919,FLIGHT CANCELLATION,2023-09-06,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-06,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-06,0,0,$0.00
US000009,919,NON - GTD,2023-09-06,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-06,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-06,0,0,$0.00
US000009,919,UNKNOWN,2023-09-06,7,17,"$2,737.82"
US000009,919,USER ERROR,2023-09-06,0,0,$0.00
US000009,919,WEATHER,2023-09-06,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-07,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-07,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-07,1,1,$110.00
US000009,919,DUPLICATE RESERVATION,2023-09-07,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-07,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-07,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-07,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-07,0,0,$0.00
US000009,919,NON - GTD,2023-09-07,1,2,$361.00
US000009,919,RATE RESISTANCE,2023-09-07,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-07,0,0,$0.00
US000009,919,UNKNOWN,2023-09-07,4,10,"$1,428.63"
US000009,919,USER ERROR,2023-09-07,0,0,$0.00
US000009,919,WEATHER,2023-09-07,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-08,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-08,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-08,2,3,$457.25
US000009,919,DUPLICATE RESERVATION,2023-09-08,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-08,1,1,$173.73
US000009,919,FLIGHT CANCELLATION,2023-09-08,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-08,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-08,0,0,$0.00
US000009,919,NON - GTD,2023-09-08,1,2,$668.00
US000009,919,RATE RESISTANCE,2023-09-08,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-08,0,0,$0.00
US000009,919,UNKNOWN,2023-09-08,7,18,"$2,888.04"
US000009,919,USER ERROR,2023-09-08,0,0,$0.00
US000009,919,WEATHER,2023-09-08,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-09,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-09,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-09,1,1,$147.60
US000009,919,DUPLICATE RESERVATION,2023-09-09,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-09,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-09,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-09,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-09,0,0,$0.00
US000009,919,NON - GTD,2023-09-09,6,6,"$1,362.00"
US000009,919,RATE RESISTANCE,2023-09-09,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-09,0,0,$0.00
US000009,919,UNKNOWN,2023-09-09,2,2,$424.49
US000009,919,USER ERROR,2023-09-09,0,0,$0.00
US000009,919,WEATHER,2023-09-09,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-10,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-10,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-10,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-09-10,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-10,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-10,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-10,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-10,0,0,$0.00
US000009,919,NON - GTD,2023-09-10,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-10,1,1,$158.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-10,0,0,$0.00
US000009,919,UNKNOWN,2023-09-10,1,1,$124.38
US000009,919,USER ERROR,2023-09-10,0,0,$0.00
US000009,919,WEATHER,2023-09-10,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-11,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-11,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-11,4,4,$712.80
US000009,919,DUPLICATE RESERVATION,2023-09-11,1,1,$132.00
US000009,919,FAMILY EMERGENCY,2023-09-11,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-11,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-11,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-11,0,0,$0.00
US000009,919,NON - GTD,2023-09-11,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-11,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-11,0,0,$0.00
US000009,919,UNKNOWN,2023-09-11,3,8,"$1,216.31"
US000009,919,USER ERROR,2023-09-11,0,0,$0.00
US000009,919,WEATHER,2023-09-11,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-12,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-12,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-12,1,1,$98.00
US000009,919,DUPLICATE RESERVATION,2023-09-12,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-12,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-12,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-12,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-12,0,0,$0.00
US000009,919,NON - GTD,2023-09-12,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-12,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-12,0,0,$0.00
US000009,919,UNKNOWN,2023-09-12,5,14,"$2,447.60"
US000009,919,USER ERROR,2023-09-12,0,0,$0.00
US000009,919,WEATHER,2023-09-12,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-13,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-13,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-13,3,5,$656.90
US000009,919,DUPLICATE RESERVATION,2023-09-13,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-13,3,7,"$1,317.00"
US000009,919,FLIGHT CANCELLATION,2023-09-13,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-13,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-13,0,0,$0.00
US000009,919,NON - GTD,2023-09-13,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-13,1,4,$546.62
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-13,0,0,$0.00
US000009,919,UNKNOWN,2023-09-13,6,6,"$1,201.50"
US000009,919,USER ERROR,2023-09-13,0,0,$0.00
US000009,919,WEATHER,2023-09-13,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-14,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-14,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-14,2,2,$425.00
US000009,919,DUPLICATE RESERVATION,2023-09-14,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-14,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-14,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-14,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-14,0,0,$0.00
US000009,919,NON - GTD,2023-09-14,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-14,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-14,0,0,$0.00
US000009,919,UNKNOWN,2023-09-14,6,8,"$1,392.94"
US000009,919,USER ERROR,2023-09-14,0,0,$0.00
US000009,919,WEATHER,2023-09-14,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-15,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-15,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-15,4,6,"$1,093.61"
US000009,919,DUPLICATE RESERVATION,2023-09-15,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-15,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-15,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-15,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-15,0,0,$0.00
US000009,919,NON - GTD,2023-09-15,1,1,$234.85
US000009,919,RATE RESISTANCE,2023-09-15,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-15,0,0,$0.00
US000009,919,UNKNOWN,2023-09-15,2,2,$306.02
US000009,919,USER ERROR,2023-09-15,0,0,$0.00
US000009,919,WEATHER,2023-09-15,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-16,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-16,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-16,1,1,$193.00
US000009,919,DUPLICATE RESERVATION,2023-09-16,1,1,$148.00
US000009,919,FAMILY EMERGENCY,2023-09-16,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-16,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-16,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-16,0,0,$0.00
US000009,919,NON - GTD,2023-09-16,4,4,$895.00
US000009,919,RATE RESISTANCE,2023-09-16,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-16,2,2,$230.00
US000009,919,UNKNOWN,2023-09-16,0,0,$0.00
US000009,919,USER ERROR,2023-09-16,0,0,$0.00
US000009,919,WEATHER,2023-09-16,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-17,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-17,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-17,11,24,"$2,960.78"
US000009,919,DUPLICATE RESERVATION,2023-09-17,3,3,$382.00
US000009,919,FAMILY EMERGENCY,2023-09-17,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-17,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-17,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-17,0,0,$0.00
US000009,919,NON - GTD,2023-09-17,6,78,"$11,523.20"
US000009,919,RATE RESISTANCE,2023-09-17,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-17,0,0,$0.00
US000009,919,UNKNOWN,2023-09-17,2,2,$344.00
US000009,919,USER ERROR,2023-09-17,0,0,$0.00
US000009,919,WEATHER,2023-09-17,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-18,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-18,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-18,1,2,$457.30
US000009,919,DUPLICATE RESERVATION,2023-09-18,1,2,$327.70
US000009,919,FAMILY EMERGENCY,2023-09-18,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-18,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-18,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-18,0,0,$0.00
US000009,919,NON - GTD,2023-09-18,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-18,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-18,0,0,$0.00
US000009,919,UNKNOWN,2023-09-18,4,9,"$1,524.00"
US000009,919,USER ERROR,2023-09-18,0,0,$0.00
US000009,919,WEATHER,2023-09-18,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-19,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-19,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-19,2,4,$922.39
US000009,919,DUPLICATE RESERVATION,2023-09-19,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-19,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-19,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-19,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-19,0,0,$0.00
US000009,919,NON - GTD,2023-09-19,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-19,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-19,0,0,$0.00
US000009,919,UNKNOWN,2023-09-19,6,21,"$3,608.62"
US000009,919,USER ERROR,2023-09-19,0,0,$0.00
US000009,919,WEATHER,2023-09-19,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-20,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-20,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-20,3,3,$448.60
US000009,919,DUPLICATE RESERVATION,2023-09-20,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-20,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-20,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-20,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-20,0,0,$0.00
US000009,919,NON - GTD,2023-09-20,1,1,$153.00
US000009,919,RATE RESISTANCE,2023-09-20,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-20,0,0,$0.00
US000009,919,UNKNOWN,2023-09-20,10,14,"$2,672.23"
US000009,919,USER ERROR,2023-09-20,0,0,$0.00
US000009,919,WEATHER,2023-09-20,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-21,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-21,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-21,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-09-21,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-21,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-21,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-21,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-21,0,0,$0.00
US000009,919,NON - GTD,2023-09-21,8,8,"$1,720.80"
US000009,919,RATE RESISTANCE,2023-09-21,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-21,0,0,$0.00
US000009,919,UNKNOWN,2023-09-21,3,5,$812.38
US000009,919,USER ERROR,2023-09-21,0,0,$0.00
US000009,919,WEATHER,2023-09-21,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-22,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-22,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-22,2,2,$438.10
US000009,919,DUPLICATE RESERVATION,2023-09-22,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-22,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-22,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-22,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-22,0,0,$0.00
US000009,919,NON - GTD,2023-09-22,3,21,"$2,925.00"
US000009,919,RATE RESISTANCE,2023-09-22,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-22,0,0,$0.00
US000009,919,UNKNOWN,2023-09-22,3,9,"$1,172.51"
US000009,919,USER ERROR,2023-09-22,0,0,$0.00
US000009,919,WEATHER,2023-09-22,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-23,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-23,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-23,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-09-23,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-23,1,3,$407.00
US000009,919,FLIGHT CANCELLATION,2023-09-23,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-23,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-23,0,0,$0.00
US000009,919,NON - GTD,2023-09-23,7,7,"$1,710.80"
US000009,919,RATE RESISTANCE,2023-09-23,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-23,0,0,$0.00
US000009,919,UNKNOWN,2023-09-23,0,0,$0.00
US000009,919,USER ERROR,2023-09-23,0,0,$0.00
US000009,919,WEATHER,2023-09-23,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-24,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-24,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-24,1,2,$327.70
US000009,919,DUPLICATE RESERVATION,2023-09-24,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-24,1,2,$511.10
US000009,919,FLIGHT CANCELLATION,2023-09-24,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-24,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-24,0,0,$0.00
US000009,919,NON - GTD,2023-09-24,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-24,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-24,0,0,$0.00
US000009,919,UNKNOWN,2023-09-24,3,4,$557.41
US000009,919,USER ERROR,2023-09-24,0,0,$0.00
US000009,919,WEATHER,2023-09-24,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-25,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-25,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-25,1,2,$492.15
US000009,919,DUPLICATE RESERVATION,2023-09-25,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-25,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-25,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-25,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-25,0,0,$0.00
US000009,919,NON - GTD,2023-09-25,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-25,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-25,0,0,$0.00
US000009,919,UNKNOWN,2023-09-25,5,8,"$1,255.34"
US000009,919,USER ERROR,2023-09-25,0,0,$0.00
US000009,919,WEATHER,2023-09-25,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-26,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-26,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-26,2,3,$470.72
US000009,919,DUPLICATE RESERVATION,2023-09-26,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-26,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-26,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-26,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-26,0,0,$0.00
US000009,919,NON - GTD,2023-09-26,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-26,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-26,0,0,$0.00
US000009,919,UNKNOWN,2023-09-26,7,13,"$1,719.24"
US000009,919,USER ERROR,2023-09-26,0,0,$0.00
US000009,919,WEATHER,2023-09-26,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-27,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-27,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-27,1,1,$80.00
US000009,919,DUPLICATE RESERVATION,2023-09-27,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-09-27,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-27,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-27,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-27,0,0,$0.00
US000009,919,NON - GTD,2023-09-27,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-27,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-27,0,0,$0.00
US000009,919,UNKNOWN,2023-09-27,10,15,"$3,290.24"
US000009,919,USER ERROR,2023-09-27,0,0,$0.00
US000009,919,WEATHER,2023-09-27,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-09-28,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-09-28,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-09-28,1,1,$152.78
US000009,919,DUPLICATE RESERVATION,2023-09-28,1,2,$315.30
US000009,919,FAMILY EMERGENCY,2023-09-28,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-09-28,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-09-28,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-09-28,0,0,$0.00
US000009,919,NON - GTD,2023-09-28,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-09-28,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-28,2,2,$448.80
US000009,919,UNKNOWN,2023-09-28,4,8,$894.31
