propertyCode,pullDateId,IDS_DATE_DAY,RateCode,RoomNights,RoomNightsPer,RoomRevenue,RoomRevenuePer,DailyAVG
USTX230301,920,2023-09-24,SO2R,1,1,80.80,1.36,80.80
USTX230301,920,2023-09-24,SO2M2M,5,6,368.30,6.19,73.66
USTX230301,920,2023-09-24,SO2EXP,1,1,59.81,1.01,59.81
USTX230301,920,2023-09-24,SO2BK,1,1,79.20,1.33,79.20
USTX230301,920,2023-09-24,SNP,1,1,71.20,1.20,71.20
USTX230301,920,2023-09-24,SGM,1,1,89.10,1.50,89.10
USTX230301,920,2023-09-24,SCPM,8,9,680.76,11.45,85.10
USTX230301,920,2023-09-24,SC15,1,1,75.65,1.27,75.65
USTX230301,920,2023-09-24,SBOOK,2,2,178.00,2.99,89.00
USTX230301,920,2023-09-24,BAR,6,7,578.00,9.72,96.33
USTX230301,920,2023-09-24,NO SHOW,0,0,113.05,1.90,0.00
USTX230301,920,2023-09-24,LWTO,1,1,70.50,1.19,70.50
USTX230301,920,2023-09-24,LTRAV,31,37,"1,891.00",31.80,61.00
USTX230301,920,2023-09-24,LOPQ2,6,7,384.30,6.46,64.05
USTX230301,920,2023-09-24,LNET2,1,1,81.75,1.37,81.75
USTX230301,920,2023-09-24,LFF,1,1,54.00,0.91,54.00
USTX230301,920,2023-09-24,LEXP,7,8,582.12,9.79,83.16
USTX230301,920,2023-09-24,LCLC,1,1,61.00,1.03,61.00
USTX230301,920,2023-09-24,LCAE,1,1,84.00,1.41,84.00
USTX230301,920,2023-09-24,LATP,1,1,74.00,1.24,74.00
USTX230301,920,2023-09-25,SRTL,1,2,89.00,2.55,89.00
USTX230301,920,2023-09-25,SRD Rate,3,6,113.88,3.26,37.96
USTX230301,920,2023-09-25,SO2R,1,2,80.80,2.32,80.80
USTX230301,920,2023-09-25,SO2M2M,6,13,434.52,12.46,72.42
USTX230301,920,2023-09-25,SO2EXP,1,2,59.81,1.71,59.81
USTX230301,920,2023-09-25,SO2BK,2,4,154.40,4.43,77.20
USTX230301,920,2023-09-25,SNP,2,4,142.40,4.08,71.20
USTX230301,920,2023-09-25,SCPM,7,15,588.69,16.87,84.10
USTX230301,920,2023-09-25,SC15,1,2,75.65,2.17,75.65
USTX230301,920,2023-09-25,SBOOK,5,10,465.00,13.33,93.00
USTX230301,920,2023-09-25,BAR,2,4,183.00,5.25,91.50
USTX230301,920,2023-09-25,LWTO,1,2,70.50,2.02,70.50
USTX230301,920,2023-09-25,LWI2,2,4,178.20,5.11,89.10
USTX230301,920,2023-09-25,LOPQ2,2,4,131.60,3.77,65.80
USTX230301,920,2023-09-25,LHYDRO,1,2,79.00,2.26,79.00
USTX230301,920,2023-09-25,LEXP2,1,2,68.52,1.96,68.52
USTX230301,920,2023-09-25,LEXP,3,6,232.68,6.67,77.56
USTX230301,920,2023-09-25,LCLC,3,6,183.00,5.25,61.00
USTX230301,920,2023-09-25,LCAE,1,2,84.00,2.41,84.00
USTX230301,920,2023-09-25,LATP,1,2,74.00,2.12,74.00
USTX230301,920,2023-09-26,SRTL,2,4,178.00,5.83,89.00
USTX230301,920,2023-09-26,SRD Rate,2,4,71.08,2.33,35.54
USTX230301,920,2023-09-26,SO2R,2,4,164.00,5.37,82.00
USTX230301,920,2023-09-26,SO2M2M,6,13,434.52,14.23,72.42
USTX230301,920,2023-09-26,SO2BK,2,4,154.40,5.05,77.20
USTX230301,920,2023-09-26,SGML,1,2,80.10,2.62,80.10
USTX230301,920,2023-09-26,SCPM,7,16,295.95,9.69,42.28
USTX230301,920,2023-09-26,SC15,1,2,75.65,2.48,75.65
USTX230301,920,2023-09-26,SBOOK,3,6,282.00,9.23,94.00
USTX230301,920,2023-09-26,S3A,1,2,80.10,2.62,80.10
USTX230301,920,2023-09-26,BAR,2,4,188.00,6.15,94.00
USTX230301,920,2023-09-26,LWTO,1,2,70.50,2.31,70.50
USTX230301,920,2023-09-26,LWI2,2,4,178.20,5.83,89.10
USTX230301,920,2023-09-26,LOPQ2,2,4,128.10,4.19,64.05
USTX230301,920,2023-09-26,LHYDRO,1,2,79.00,2.59,79.00
USTX230301,920,2023-09-26,LEXP2,1,2,68.52,2.24,68.52
USTX230301,920,2023-09-26,LEXP,4,9,307.44,10.07,76.86
USTX230301,920,2023-09-26,LCLC,1,2,61.00,2.00,61.00
USTX230301,920,2023-09-26,LCAE,1,2,84.00,2.75,84.00
USTX230301,920,2023-09-26,LATP,1,2,74.00,2.42,74.00
USTX230301,920,2023-09-27,SSC,2,4,164.70,4.33,82.35
USTX230301,920,2023-09-27,SRD Rate,3,6,116.34,3.06,38.78
USTX230301,920,2023-09-27,SO2R,1,2,83.20,2.19,83.20
USTX230301,920,2023-09-27,SO2EXP,1,2,59.81,1.57,59.81
USTX230301,920,2023-09-27,SO2BK,1,2,79.20,2.08,79.20
USTX230301,920,2023-09-27,SO20M2,1,2,71.20,1.87,71.20
USTX230301,920,2023-09-27,SCPM,6,12,512.92,13.50,85.49
USTX230301,920,2023-09-27,SBOOK,3,6,282.00,7.42,94.00
USTX230301,920,2023-09-27,S3A,3,6,253.80,6.68,84.60
USTX230301,920,2023-09-27,BAR,3,6,440.20,11.58,146.73
USTX230301,920,2023-09-27,LWTO,2,4,133.50,3.51,66.75
USTX230301,920,2023-09-27,LWI2,7,14,610.20,16.06,87.17
USTX230301,920,2023-09-27,LOPQ2,5,10,315.00,8.29,63.00
USTX230301,920,2023-09-27,LHYDRO,1,2,79.00,2.08,79.00
USTX230301,920,2023-09-27,LFF,1,2,54.00,1.42,54.00
USTX230301,920,2023-09-27,LEXP,4,8,315.84,8.31,78.96
USTX230301,920,2023-09-27,LCLC,1,2,61.00,1.61,61.00
USTX230301,920,2023-09-27,LCAPE,1,2,84.00,2.21,84.00
USTX230301,920,2023-09-27,LCAE,1,2,84.00,2.21,84.00
USTX230301,920,2023-09-28,SRTL,2,4,226.90,7.01,113.45
USTX230301,920,2023-09-28,SRD Rate,5,11,193.30,5.97,38.66
USTX230301,920,2023-09-28,SO2R,1,2,83.20,2.57,83.20
USTX230301,920,2023-09-28,SO2M2M,1,2,69.94,2.16,69.94
USTX230301,920,2023-09-28,SO2EXP,1,2,59.81,1.85,59.81
USTX230301,920,2023-09-28,SO2BK,1,2,79.20,2.45,79.20
USTX230301,920,2023-09-28,SO20M2,1,2,71.20,2.20,71.20
USTX230301,920,2023-09-28,SCPM,8,19,680.76,21.04,85.10
USTX230301,920,2023-09-28,SBOOK,3,7,320.75,9.91,106.92
USTX230301,920,2023-09-28,SAPR2X,1,2,59.72,1.85,59.72
USTX230301,920,2023-09-28,S3A,1,2,99.32,3.07,99.32
USTX230301,920,2023-09-28,BAR,1,2,89.00,2.75,89.00
USTX230301,920,2023-09-28,PKPR1,1,2,100.50,3.11,100.50
USTX230301,920,2023-09-28,LWI2,3,7,249.30,7.71,83.10
USTX230301,920,2023-09-28,LOPQ2,4,9,256.20,7.92,64.05
USTX230301,920,2023-09-28,LHYDRO,1,2,79.00,2.44,79.00
USTX230301,920,2023-09-28,LFF,1,2,54.00,1.67,54.00
USTX230301,920,2023-09-28,LEXP,4,9,318.40,9.84,79.60
USTX230301,920,2023-09-28,LCLC,1,2,61.00,1.89,61.00
USTX230301,920,2023-09-28,LCAPE,1,2,84.00,2.60,84.00
USTX230301,920,2023-09-29,SRTL,14,15,"1,982.00",16.39,141.57
USTX230301,920,2023-09-29,SRD Rate,6,6,573.66,4.75,95.61
USTX230301,920,2023-09-29,SO2M2M,1,1,101.84,0.84,101.84
USTX230301,920,2023-09-29,SNP,1,1,103.20,0.85,103.20
USTX230301,920,2023-09-29,SN15,1,1,109.65,0.91,109.65
USTX230301,920,2023-09-29,SCPM,15,17,"2,114.01",17.49,140.93
USTX230301,920,2023-09-29,SBOOK,18,20,"2,750.10",22.75,152.78
USTX230301,920,2023-09-29,SAPR2X,2,2,231.22,1.91,115.61
USTX230301,920,2023-09-29,S3A,2,2,246.51,2.04,123.26
USTX230301,920,2023-09-29,BAR,4,4,578.00,4.78,144.50
USTX230301,920,2023-09-29,PKPR1,1,1,140.50,1.16,140.50
USTX230301,920,2023-09-29,NO SHOW,0,0,82.77,0.68,0.00
USTX230301,920,2023-09-29,LWTO,2,2,283.50,2.35,141.75
USTX230301,920,2023-09-29,LWI2,4,4,662.40,5.48,165.60
USTX230301,920,2023-09-29,LEXP,15,17,"2,008.39",16.61,133.89
USTX230301,920,2023-09-29,LCLC,2,2,122.00,1.01,61.00
USTX230301,920,2023-09-30,SRTL,26,28,"4,611.05",30.14,177.35
USTX230301,920,2023-09-30,SRD Rate,6,6,888.96,5.81,148.16
USTX230301,920,2023-09-30,SNP,1,1,135.20,0.88,135.20
USTX230301,920,2023-09-30,SN15,1,1,143.65,0.94,143.65
USTX230301,920,2023-09-30,SCPM,14,15,"2,337.70",15.28,166.98
USTX230301,920,2023-09-30,SBOOK,16,17,"2,876.95",18.81,179.81
USTX230301,920,2023-09-30,SAPR2X,3,3,326.54,2.13,108.85
USTX230301,920,2023-09-30,S3A,2,2,323.65,2.12,161.83
USTX230301,920,2023-09-30,BAR,6,6,988.00,6.46,164.67
USTX230301,920,2023-09-30,PKPR1,1,1,180.50,1.18,180.50
USTX230301,920,2023-09-30,NO SHOW,0,0,322.00,2.11,0.00
USTX230301,920,2023-09-30,LWI,1,1,86.00,0.56,86.00
USTX230301,920,2023-09-30,LEXP,13,14,"2,015.91",13.18,155.07
USTX230301,920,2023-09-30,LCLC,1,1,61.00,0.40,61.00
USTX230301,920,2023-10-01,SRTL,4,7,566.10,9.12,141.53
USTX230301,920,2023-10-01,SRD Rate,5,9,234.85,3.78,46.97
USTX230301,920,2023-10-01,SO2M2M,1,1,110.86,1.79,110.86
USTX230301,920,2023-10-01,SO2EXP,3,5,270.15,4.35,90.05
USTX230301,920,2023-10-01,SO2BK,2,3,218.40,3.52,109.20
USTX230301,920,2023-10-01,SCPM,11,20,"1,517.83",24.44,137.98
USTX230301,920,2023-10-01,SBOOK,8,15,"1,149.00",18.50,143.63
USTX230301,920,2023-10-01,SAPR2X,1,1,92.99,1.50,92.99
USTX230301,920,2023-10-01,S3A,1,1,141.62,2.28,141.62
USTX230301,920,2023-10-01,BAR,5,9,631.00,10.16,126.20
USTX230301,920,2023-10-01,PKPR1,1,1,160.50,2.58,160.50
USTX230301,920,2023-10-01,LWI,1,1,70.00,1.13,70.00
USTX230301,920,2023-10-01,LOPQ2,2,3,165.20,2.66,82.60
USTX230301,920,2023-10-01,LHYDRO,3,5,237.00,3.82,79.00
USTX230301,920,2023-10-01,LEXP,5,9,643.70,10.37,128.74
USTX230301,920,2023-10-02,SSC,2,4,198.45,5.79,99.23
USTX230301,920,2023-10-02,SRD Rate,2,4,62.74,1.83,31.37
USTX230301,920,2023-10-02,SPC,1,2,80.10,2.34,80.10
USTX230301,920,2023-10-02,SO2M2M,2,4,136.16,3.97,68.08
USTX230301,920,2023-10-02,SO2EXP,4,9,259.40,7.57,64.85
USTX230301,920,2023-10-02,SO2BK,4,9,292.80,8.55,73.20
USTX230301,920,2023-10-02,SCPM,7,16,597.99,17.46,85.43
USTX230301,920,2023-10-02,SBOOK,4,9,421.45,12.30,105.36
USTX230301,920,2023-10-02,SAPR2X,1,2,83.76,2.45,83.76
USTX230301,920,2023-10-02,S3A,1,2,80.10,2.34,80.10
USTX230301,920,2023-10-02,BAR,1,2,89.00,2.60,89.00
USTX230301,920,2023-10-02,NO SHOW,0,0,134.00,3.91,0.00
USTX230301,920,2023-10-02,LOPQ2,2,4,144.20,4.21,72.10
USTX230301,920,2023-10-02,LHYDRO,3,7,237.00,6.92,79.00
USTX230301,920,2023-10-02,LEXP,6,14,486.36,14.20,81.06
USTX230301,920,2023-10-02,LCLC,2,4,122.00,3.56,61.00
USTX230301,920,2023-10-03,SSC,2,4,200.48,5.05,100.24
USTX230301,920,2023-10-03,SRTL,1,2,108.00,2.72,108.00
USTX230301,920,2023-10-03,SRD Rate,2,4,64.82,1.63,32.41
USTX230301,920,2023-10-03,SO2M2M,5,10,363.16,9.15,72.63
USTX230301,920,2023-10-03,SO2EXP,2,4,129.70,3.27,64.85
USTX230301,920,2023-10-03,SO2BK,3,6,213.60,5.38,71.20
USTX230301,920,2023-10-03,SGML,1,2,84.60,2.13,84.60
USTX230301,920,2023-10-03,SCPM,11,22,938.37,23.65,85.31
USTX230301,920,2023-10-03,SBOOK,7,14,655.00,16.51,93.57
USTX230301,920,2023-10-03,BAR,4,8,381.00,9.60,95.25
USTX230301,920,2023-10-03,LWTO,1,2,85.00,2.14,85.00
USTX230301,920,2023-10-03,LWI2,1,2,84.60,2.13,84.60
USTX230301,920,2023-10-03,LOPQ2,2,4,133.70,3.37,66.85
USTX230301,920,2023-10-03,LHYDRO,1,2,79.00,1.99,79.00
USTX230301,920,2023-10-03,LEXP,5,10,386.40,9.74,77.28
USTX230301,920,2023-10-03,LCLC,1,2,61.00,1.54,61.00
USTX230301,920,2023-10-04,SSC,2,2,198.95,2.81,99.48
USTX230301,920,2023-10-04,SRTL,1,1,99.00,1.40,99.00
USTX230301,920,2023-10-04,SRD Rate,2,2,143.34,2.03,71.67
USTX230301,920,2023-10-04,SO2R,1,1,75.20,1.06,75.20
USTX230301,920,2023-10-04,SO2M2M,5,5,352.86,4.99,70.57
USTX230301,920,2023-10-04,SO2EXP,2,2,129.70,1.83,64.85
USTX230301,920,2023-10-04,SO2BK,2,2,142.40,2.01,71.20
USTX230301,920,2023-10-04,SNP,1,1,83.20,1.18,83.20
USTX230301,920,2023-10-04,SGML,1,1,89.10,1.26,89.10
USTX230301,920,2023-10-04,SGM,2,2,178.20,2.52,89.10
USTX230301,920,2023-10-04,SCPM,7,7,588.69,8.32,84.10
USTX230301,920,2023-10-04,SBOOK,6,6,601.00,8.49,100.17
USTX230301,920,2023-10-04,BAR,8,8,807.00,11.40,100.88
USTX230301,920,2023-10-04,NO SHOW,0,0,(9.97),(0.14),0.00
USTX230301,920,2023-10-04,LWI2,3,3,276.30,3.90,92.10
USTX230301,920,2023-10-04,LTRAV,19,21,"1,159.00",16.38,61.00
USTX230301,920,2023-10-04,LOPQ2,3,3,199.50,2.82,66.50
USTX230301,920,2023-10-04,LNET2,1,1,73.00,1.03,73.00
USTX230301,920,2023-10-04,LHYDRO,1,1,79.00,1.12,79.00
USTX230301,920,2023-10-04,LEXP,21,23,"1,750.56",24.74,83.36
USTX230301,920,2023-10-04,LCLC,1,1,61.00,0.86,61.00
USTX230301,920,2023-10-05,SSC,1,1,94.05,1.62,94.05
USTX230301,920,2023-10-05,SRTL,5,6,485.15,8.34,97.03
USTX230301,920,2023-10-05,SRD Rate,2,2,61.24,1.05,30.62
USTX230301,920,2023-10-05,SO2R,1,1,75.20,1.29,75.20
USTX230301,920,2023-10-05,SO2M2M,4,5,272.32,4.68,68.08
USTX230301,920,2023-10-05,SO2EXP,1,1,59.81,1.03,59.81
USTX230301,920,2023-10-05,SNP,1,1,87.20,1.50,87.20
USTX230301,920,2023-10-05,SGML,1,1,89.10,1.53,89.10
USTX230301,920,2023-10-05,SCPM,8,10,707.17,12.16,88.40
USTX230301,920,2023-10-05,SBOOK,4,5,371.00,6.38,92.75
USTX230301,920,2023-10-05,SAARP,1,1,84.60,1.45,84.60
USTX230301,920,2023-10-05,BAR,5,6,490.00,8.42,98.00
USTX230301,920,2023-10-05,PKPR1,1,1,105.50,1.81,105.50
USTX230301,920,2023-10-05,LWI2,1,1,89.10,1.53,89.10
USTX230301,920,2023-10-05,LWI,1,1,89.30,1.54,89.30
USTX230301,920,2023-10-05,LTRAV,19,25,"1,159.00",19.92,61.00
USTX230301,920,2023-10-05,LOPQ2,4,5,258.30,4.44,64.58
USTX230301,920,2023-10-05,LNET2,1,1,73.00,1.25,73.00
USTX230301,920,2023-10-05,LHYDRO,1,1,79.00,1.36,79.00
USTX230301,920,2023-10-05,LEXP,13,17,"1,026.48",17.64,78.96
USTX230301,920,2023-10-05,LCLC,1,1,61.00,1.05,61.00
USTX230301,920,2023-10-06,SSC,1,1,122.55,1.21,122.55
USTX230301,920,2023-10-06,SRTL,9,10,"1,071.00",10.58,119.00
USTX230301,920,2023-10-06,SRD Rate,4,4,405.96,4.01,101.49
USTX230301,920,2023-10-06,SN15,1,1,109.65,1.08,109.65
USTX230301,920,2023-10-06,SGML,5,5,559.80,5.53,111.96
USTX230301,920,2023-10-06,SGAR,1,1,96.90,0.96,96.90
USTX230301,920,2023-10-06,SCPM,18,20,"2,144.15",21.19,119.12
USTX230301,920,2023-10-06,SC15,1,1,109.65,1.08,109.65
USTX230301,920,2023-10-06,SBOOK,7,7,850.00,8.40,121.43
USTX230301,920,2023-10-06,SAARP,2,2,228.20,2.26,114.10
USTX230301,920,2023-10-06,S3A,1,1,116.10,1.15,116.10
USTX230301,920,2023-10-06,BAR,9,10,"1,096.00",10.83,121.78
USTX230301,920,2023-10-06,NO SHOW,0,0,84.60,0.84,0.00
USTX230301,920,2023-10-06,LWTO,3,3,342.75,3.39,114.25
USTX230301,920,2023-10-06,LWI2,3,3,330.30,3.26,110.10
USTX230301,920,2023-10-06,LNET2,5,5,442.75,4.38,88.55
USTX230301,920,2023-10-06,LFF,1,1,54.00,0.53,54.00
USTX230301,920,2023-10-06,LEXP,16,17,"1,833.00",18.11,114.56
USTX230301,920,2023-10-06,LCLC,2,2,122.00,1.21,61.00
USTX230301,920,2023-10-07,SSC,3,3,339.15,3.39,113.05
USTX230301,920,2023-10-07,SRTL,15,16,"1,868.00",18.67,124.53
USTX230301,920,2023-10-07,SRD Rate,2,2,197.94,1.98,98.97
USTX230301,920,2023-10-07,SNP,1,1,91.20,0.91,91.20
USTX230301,920,2023-10-07,SN15,1,1,105.40,1.05,105.40
USTX230301,920,2023-10-07,SGML,4,4,464.40,4.64,116.10
USTX230301,920,2023-10-07,SGM,1,1,116.10,1.16,116.10
USTX230301,920,2023-10-07,SCPM,24,26,"2,884.20",28.82,120.18
USTX230301,920,2023-10-07,SBOOK,5,5,602.00,6.02,120.40
USTX230301,920,2023-10-07,SAGOD,1,1,82.73,0.83,82.73
USTX230301,920,2023-10-07,SAARP,3,3,330.80,3.31,110.27
USTX230301,920,2023-10-07,S3A,2,2,214.20,2.14,107.10
USTX230301,920,2023-10-07,BAR,5,5,595.00,5.95,119.00
USTX230301,920,2023-10-07,PKPR1,1,1,115.50,1.15,115.50
USTX230301,920,2023-10-07,LWTO,4,4,345.75,3.46,86.44
USTX230301,920,2023-10-07,LNET2,3,3,241.19,2.41,80.40
USTX230301,920,2023-10-07,LHFAM,1,1,0.00,0.00,0.00
USTX230301,920,2023-10-07,LFF,1,1,54.00,0.54,54.00
USTX230301,920,2023-10-07,LEXP,12,13,"1,223.99",12.23,102.00
USTX230301,920,2023-10-07,LCLC,1,1,61.00,0.61,61.00
USTX230301,920,2023-10-07,LATP,1,1,74.00,0.74,74.00
USTX230301,920,2023-10-08,SRTL,4,6,403.70,7.51,100.93
USTX230301,920,2023-10-08,SRD Rate,2,3,68.24,1.27,34.12
USTX230301,920,2023-10-08,SO2R,1,1,79.20,1.47,79.20
USTX230301,920,2023-10-08,SO2M2M,2,3,132.44,2.46,66.22
USTX230301,920,2023-10-08,SO2G,1,1,60.52,1.13,60.52
USTX230301,920,2023-10-08,SO2BK,4,6,304.80,5.67,76.20
USTX230301,920,2023-10-08,SCPM,15,23,"1,372.77",25.55,91.52
USTX230301,920,2023-10-08,SBOOK,2,3,198.00,3.69,99.00
USTX230301,920,2023-10-08,SAGOD,2,3,166.88,3.11,83.44
USTX230301,920,2023-10-08,SAARP,2,3,187.20,3.48,93.60
USTX230301,920,2023-10-08,S3A,1,1,102.60,1.91,102.60
USTX230301,920,2023-10-08,BAR,2,3,198.00,3.69,99.00
USTX230301,920,2023-10-08,LWTO,1,1,70.50,1.31,70.50
USTX230301,920,2023-10-08,LWI2,2,3,200.70,3.74,100.35
USTX230301,920,2023-10-08,LOPQ2,1,1,71.93,1.34,71.93
USTX230301,920,2023-10-08,LNET2,2,3,151.94,2.83,75.97
USTX230301,920,2023-10-08,LEXP,4,6,311.64,5.80,77.91
USTX230301,920,2023-10-08,LCLC,1,1,61.00,1.14,61.00
USTX230301,920,2023-10-08,LATP,1,1,74.00,1.38,74.00
USTX230301,920,2023-10-08,GROUP~,13,20,"1,157.00",21.53,89.00
USTX230301,920,2023-10-09,SRTL,6,8,564.75,8.41,94.13
USTX230301,920,2023-10-09,SRD Rate,2,2,69.02,1.03,34.51
USTX230301,920,2023-10-09,SO2R,1,1,79.20,1.18,79.20
USTX230301,920,2023-10-09,SO2M2M,2,2,132.44,1.97,66.22
USTX230301,920,2023-10-09,SO2G,1,1,60.52,0.90,60.52
USTX230301,920,2023-10-09,SO2BK,4,5,304.80,4.54,76.20
USTX230301,920,2023-10-09,SCPM,14,18,"1,303.77",19.42,93.13
USTX230301,920,2023-10-09,SBOOK,2,2,203.00,3.02,101.50
USTX230301,920,2023-10-09,SAGOD,1,1,82.73,1.23,82.73
USTX230301,920,2023-10-09,SAARP,2,2,182.70,2.72,91.35
USTX230301,920,2023-10-09,S3A,1,1,111.47,1.66,111.47
USTX230301,920,2023-10-09,BAR,3,4,307.00,4.57,102.33
USTX230301,920,2023-10-09,NO SHOW,0,0,330.84,4.93,0.00
USTX230301,920,2023-10-09,LWI2,3,4,280.20,4.17,93.40
USTX230301,920,2023-10-09,LOPQ2,1,1,71.93,1.07,71.93
USTX230301,920,2023-10-09,LNET2,2,2,151.94,2.26,75.97
USTX230301,920,2023-10-09,LEXP,12,16,"1,002.12",14.93,83.51
USTX230301,920,2023-10-09,LCLC,3,4,244.00,3.63,81.33
USTX230301,920,2023-10-09,LATP,1,1,74.00,1.10,74.00
USTX230301,920,2023-10-09,GROUP~,13,17,"1,157.00",17.23,89.00
USTX230301,920,2023-10-10,SRTL,2,3,194.35,2.75,97.18
USTX230301,920,2023-10-10,SRD Rate,2,3,66.54,0.94,33.27
USTX230301,920,2023-10-10,SO2R,1,1,79.20,1.12,79.20
USTX230301,920,2023-10-10,SO2M2M,3,4,202.38,2.86,67.46
USTX230301,920,2023-10-10,SO2EXP,2,3,133.06,1.88,66.53
USTX230301,920,2023-10-10,SO2BK,2,3,146.40,2.07,73.20
USTX230301,920,2023-10-10,SNP,1,1,79.20,1.12,79.20
USTX230301,920,2023-10-10,SCPM,10,15,920.70,13.03,92.07
USTX230301,920,2023-10-10,SBOOK,1,1,104.00,1.47,104.00
USTX230301,920,2023-10-10,SAARP,1,1,93.60,1.32,93.60
USTX230301,920,2023-10-10,BAR,2,3,203.00,2.87,101.50
USTX230301,920,2023-10-10,NO SHOW,0,0,"1,826.80",25.85,0.00
USTX230301,920,2023-10-10,LWI2,1,1,98.10,1.39,98.10
USTX230301,920,2023-10-10,LOPQ2,4,6,265.83,3.76,66.46
USTX230301,920,2023-10-10,LNET2,2,3,171.44,2.43,85.72
USTX230301,920,2023-10-10,LEXP,14,22,"1,189.44",16.83,84.96
USTX230301,920,2023-10-10,LCLC,1,1,61.00,0.86,61.00
USTX230301,920,2023-10-10,LATP,1,1,74.00,1.05,74.00
USTX230301,920,2023-10-10,GROUP~,13,20,"1,157.00",16.37,89.00
USTX230301,920,2023-10-11,SRD Rate,1,2,31.42,0.81,31.42
USTX230301,920,2023-10-11,SO2R,1,2,75.20,1.94,75.20
USTX230301,920,2023-10-11,SO2M2M,3,6,202.38,5.23,67.46
USTX230301,920,2023-10-11,SO2EXP,3,6,186.15,4.81,62.05
USTX230301,920,2023-10-11,SO2BK,2,4,146.40,3.78,73.20
USTX230301,920,2023-10-11,SCPM,8,17,680.76,17.59,85.10
USTX230301,920,2023-10-11,SBOOK,6,12,569.00,14.70,94.83
USTX230301,920,2023-10-11,SAARP,1,2,93.60,2.42,93.60
USTX230301,920,2023-10-11,S3A,1,2,89.10,2.30,89.10
USTX230301,920,2023-10-11,BAR,2,4,193.00,4.99,96.50
USTX230301,920,2023-10-11,NO SHOW,0,0,99.00,2.56,0.00
USTX230301,920,2023-10-11,LWI2,0,0,80.10,2.07,0.00
USTX230301,920,2023-10-11,LOPQ2,6,12,390.43,10.09,65.07
USTX230301,920,2023-10-11,LEXP,11,23,897.96,23.21,81.63
USTX230301,920,2023-10-11,LCLC,1,2,61.00,1.58,61.00
USTX230301,920,2023-10-11,LATP,1,2,74.00,1.91,74.00
USTX230301,920,2023-10-12,SSC,2,4,184.14,4.69,92.07
USTX230301,920,2023-10-12,SRD Rate,3,6,94.29,2.40,31.43
USTX230301,920,2023-10-12,SO2R,1,2,75.20,1.92,75.20
USTX230301,920,2023-10-12,SO2M2M,2,4,132.44,3.37,66.22
USTX230301,920,2023-10-12,SO2EXP,3,6,186.15,4.74,62.05
USTX230301,920,2023-10-12,SO2BK,1,2,75.20,1.92,75.20
USTX230301,920,2023-10-12,SCPM,7,14,605.43,15.42,86.49
USTX230301,920,2023-10-12,SBOOK,7,14,646.00,16.46,92.29
USTX230301,920,2023-10-12,BAR,4,8,374.00,9.53,93.50
USTX230301,920,2023-10-12,LWTO,1,2,66.75,1.70,66.75
USTX230301,920,2023-10-12,LWI2,2,4,160.20,4.08,80.10
USTX230301,920,2023-10-12,LOPQ2,1,2,62.30,1.59,62.30
USTX230301,920,2023-10-12,LMHM,1,2,74.00,1.89,74.00
USTX230301,920,2023-10-12,LHYDRO,1,2,79.00,2.01,79.00
USTX230301,920,2023-10-12,LEXP,12,24,975.24,24.84,81.27
USTX230301,920,2023-10-12,LCLC,1,2,61.00,1.55,61.00
USTX230301,920,2023-10-12,LATP,1,2,74.00,1.89,74.00
USTX230301,920,2023-10-13,SSC,2,2,233.40,2.93,116.70
USTX230301,920,2023-10-13,SRTL,1,1,114.00,1.43,114.00
USTX230301,920,2023-10-13,SRD Rate,4,5,161.88,2.03,40.47
USTX230301,920,2023-10-13,SNP,1,1,117.56,1.47,117.56
USTX230301,920,2023-10-13,SGML,1,1,138.60,1.74,138.60
USTX230301,920,2023-10-13,SCPM,18,23,"1,952.25",24.48,108.46
USTX230301,920,2023-10-13,SBOOK,10,12,"1,124.00",14.10,112.40
USTX230301,920,2023-10-13,SAGOD,1,1,93.50,1.17,93.50
USTX230301,920,2023-10-13,S3A,2,2,198.70,2.49,99.35
USTX230301,920,2023-10-13,BAR,7,9,801.00,10.05,114.43
USTX230301,920,2023-10-13,NXVU,1,1,71.00,0.89,71.00
USTX230301,920,2023-10-13,NO SHOW,0,0,189.42,2.38,0.00
USTX230301,920,2023-10-13,LWTO,1,1,89.25,1.12,89.25
USTX230301,920,2023-10-13,LWI2,3,3,324.90,4.07,108.30
USTX230301,920,2023-10-13,LUNIV,1,1,69.00,0.87,69.00
USTX230301,920,2023-10-13,LHYDRO,1,1,79.00,0.99,79.00
USTX230301,920,2023-10-13,LFF,1,1,54.00,0.68,54.00
USTX230301,920,2023-10-13,LEXP,20,25,"2,027.68",25.43,101.38
USTX230301,920,2023-10-13,LCLC,1,1,61.00,0.77,61.00
USTX230301,920,2023-10-13,LATP,1,1,74.00,0.93,74.00
USTX230301,920,2023-10-14,SSC,4,4,471.30,4.96,117.83
USTX230301,920,2023-10-14,SRTL,5,5,576.00,6.06,115.20
USTX230301,920,2023-10-14,SRD Rate,4,4,292.04,3.07,73.01
USTX230301,920,2023-10-14,SPC,1,1,102.60,1.08,102.60
USTX230301,920,2023-10-14,SCPM,19,21,"2,055.80",21.64,108.20
USTX230301,920,2023-10-14,SC15,1,1,96.90,1.02,96.90
USTX230301,920,2023-10-14,SBOOK,12,13,"1,393.00",14.66,116.08
USTX230301,920,2023-10-14,SAGOD,1,1,93.50,0.98,93.50
USTX230301,920,2023-10-14,SAARP,1,1,89.10,0.94,89.10
USTX230301,920,2023-10-14,S3A,1,1,95.40,1.00,95.40
